order_id,customer_id,order_created_at,order_amount,currency,order_status
O118002,C10402,2026-03-02 20:14:49.631991+00:00,3.0,EUR,completed
O118003,C10403,2026-03-02 20:21:49.631991+00:00,4.5,EUR,cancelled
O118004,C10404,2026-03-02 20:28:49.631991+00:00,6.0,EUR,completed
O118005,C10405,2026-03-02 20:35:49.631991+00:00,7.5,EUR,refunded
O118006,C10406,2026-03-02 20:42:49.631991+00:00,9.0,EUR,completed
O118007,C10407,2026-03-02 20:49:49.631991+00:00,10.5,EUR,completed
O118008,C10408,2026-03-02 20:56:49.631991+00:00,12.0,EUR,completed
O118009,C10409,2026-03-02 21:03:49.631991+00:00,13.5,EUR,completed
O118010,C10410,2026-03-02 21:10:49.631991+00:00,15.0,EUR,completed
O118011,C10411,2026-03-02 21:17:49.631991+00:00,16.5,EUR,completed
O118012,C10412,2026-03-02 21:24:49.631991+00:00,-10.0,EUR,completed
O118013,C10413,2026-03-02 21:31:49.631991+00:00,19.5,EUR,completed
O118014,C10414,2026-03-02 21:38:49.631991+00:00,21.0,EUR,completed
O118015,C10415,2026-03-02 21:45:49.631991+00:00,22.5,EUR,completed
O118016,C10416,2026-03-02 21:52:49.631991+00:00,24.0,EUR,completed
O118017,C10417,2026-03-02 21:59:49.631991+00:00,25.5,EUR,completed
O118018,C10418,2026-03-02 22:06:49.631991+00:00,27.0,EUR,completed
O118019,C10419,2026-03-02 22:13:49.631991+00:00,28.5,EUR,completed
O118020,C10420,2026-03-02 22:20:49.631991+00:00,30.0,EUR,completed
O118021,C10421,2026-03-02 22:27:49.631991+00:00,31.5,EUR,completed
O118022,C10422,2026-03-02 22:34:49.631991+00:00,33.0,EUR,completed
O118023,C10423,2026-03-02 22:41:49.631991+00:00,34.5,EUR,completed
O118024,C10424,2026-03-02 22:48:49.631991+00:00,36.0,EUR,completed
O118025,C10425,2026-03-02 22:55:49.631991+00:00,37.5,EUR,completed
O118026,C10426,2026-03-02 23:02:49.631991+00:00,39.0,EUR,completed
O118027,C10427,2026-03-02 23:09:49.631991+00:00,40.5,EUR,completed
O118028,C10428,2026-03-02 23:16:49.631991+00:00,42.0,EUR,completed
O118029,C10429,2026-03-02 23:23:49.631991+00:00,43.5,EUR,completed
O118030,C10430,2026-03-02 23:30:49.631991+00:00,45.0,EUR,completed
O118031,C10431,2026-03-02 23:37:49.631991+00:00,46.5,EUR,completed
O118032,C10432,2026-03-02 23:44:49.631991+00:00,48.0,EUR,completed
O118033,C10433,2026-03-02 23:51:49.631991+00:00,49.5,EUR,completed
O118034,C10434,2026-03-02 23:58:49.631991+00:00,51.0,EUR,completed
O118035,C10435,2026-03-03 00:05:49.631991+00:00,52.5,EUR,completed
O118036,C10436,2026-03-03 00:12:49.631991+00:00,54.0,EUR,completed
O118037,C10437,2026-03-03 00:19:49.631991+00:00,55.5,EUR,completed
O118038,C10438,2026-03-03 00:26:49.631991+00:00,57.0,EUR,completed
O118039,C10439,2026-03-03 00:33:49.631991+00:00,58.5,EUR,completed
O118040,C10440,2026-03-03 00:40:49.631991+00:00,60.0,EUR,completed
O118041,C10441,2026-03-03 00:47:49.631991+00:00,61.5,EUR,completed
O118042,C10442,2026-03-03 00:54:49.631991+00:00,63.0,EUR,completed
O118043,C10443,2026-03-03 01:01:49.631991+00:00,64.5,EUR,completed
O118044,C10444,2026-03-03 01:08:49.631991+00:00,66.0,EUR,completed
O118045,C10445,2026-03-03 01:15:49.631991+00:00,67.5,EUR,completed
O118046,C10446,2026-03-03 01:22:49.631991+00:00,69.0,EUR,completed
O118047,C10447,2026-03-03 01:29:49.631991+00:00,70.5,EUR,completed
O118048,C10448,2026-03-03 01:36:49.631991+00:00,72.0,EUR,completed
O118049,C10449,2026-03-03 01:43:49.631991+00:00,73.5,EUR,completed
O118050,C10450,2026-03-03 01:50:49.631991+00:00,75.0,EUR,refunded
O118051,C10451,2026-03-03 01:57:49.631991+00:00,76.5,EUR,completed
O118052,C10452,2026-03-03 02:04:49.631991+00:00,78.0,EUR,completed
O118053,C10453,2026-03-03 02:11:49.631991+00:00,79.5,EUR,refunded
O118054,C10454,2026-03-03 02:18:49.631991+00:00,81.0,EUR,completed
O118055,C10455,2026-03-03 02:25:49.631991+00:00,82.5,EUR,cancelled
O118056,C10456,2026-03-03 02:32:49.631991+00:00,84.0,EUR,completed
O118057,C10457,2026-03-03 02:39:49.631991+00:00,85.5,EUR,completed
O118058,C10458,2026-03-03 02:46:49.631991+00:00,87.0,EUR,cancelled
O118059,C10459,2026-03-03 02:53:49.631991+00:00,88.5,EUR,refunded
O118060,C10460,2026-03-03 03:00:49.631991+00:00,90.0,EUR,completed
O118061,C10461,2026-03-03 03:07:49.631991+00:00,91.5,EUR,completed
O118062,C10462,2026-03-03 03:14:49.631991+00:00,93.0,EUR,cancelled
O118063,C10463,2026-03-03 03:21:49.631991+00:00,94.5,EUR,completed
O118064,C10464,2026-03-03 03:28:49.631991+00:00,96.0,EUR,completed
O118065,C10465,2026-03-03 03:35:49.631991+00:00,97.5,EUR,completed
O118066,C10466,2026-03-03 03:42:49.631991+00:00,99.0,EUR,completed
O118067,C10467,2026-03-03 03:49:49.631991+00:00,100.5,EUR,completed
O118068,C10468,2026-03-03 03:56:49.631991+00:00,102.0,EUR,completed
O118069,C10469,2026-03-03 04:03:49.631991+00:00,103.5,EUR,completed
O118070,C10470,2026-03-03 04:10:49.631991+00:00,105.0,EUR,completed
O118071,C10471,2026-03-03 04:17:49.631991+00:00,106.5,EUR,completed
O118072,C10472,2026-03-03 04:24:49.631991+00:00,108.0,EUR,completed
O118073,C10473,2026-03-03 04:31:49.631991+00:00,109.5,EUR,completed
O118074,C10474,2026-03-03 04:38:49.631991+00:00,111.0,EUR,completed
O118075,C10475,2026-03-03 04:45:49.631991+00:00,112.5,EUR,completed
O118076,C10476,2026-03-03 04:52:49.631991+00:00,114.0,EUR,completed
O118077,C10477,2026-03-03 04:59:49.631991+00:00,115.5,EUR,completed
O118078,C10478,2026-03-03 05:06:49.631991+00:00,117.0,EUR,completed
O118079,C10479,2026-03-03 05:13:49.631991+00:00,118.5,EUR,completed
O118080,C10480,2026-03-03 05:20:49.631991+00:00,120.0,EUR,completed
O118081,C10481,2026-03-03 05:27:49.631991+00:00,121.5,EUR,completed
O118082,C10482,2026-03-03 05:34:49.631991+00:00,-10.0,EUR,completed
O118083,C10483,2026-03-03 05:41:49.631991+00:00,124.5,EUR,completed
O118084,C10484,2026-03-03 05:48:49.631991+00:00,126.0,EUR,completed
O118085,C10485,2026-03-03 05:55:49.631991+00:00,-10.0,EUR,completed
O118086,,2026-03-03 06:02:49.631991+00:00,129.0,EUR,completed
O118087,C10487,2026-03-03 06:09:49.631991+00:00,130.5,EUR,completed
O118088,C10488,2026-03-03 06:16:49.631991+00:00,132.0,EUR,completed
O118089,C10489,2026-03-03 06:23:49.631991+00:00,133.5,EUR,completed
O118090,C10490,2026-03-03 06:30:49.631991+00:00,135.0,EUR,cancelled
O118091,C10491,2026-03-03 06:37:49.631991+00:00,136.5,EUR,completed
O118092,C10492,2026-03-03 06:44:49.631991+00:00,138.0,EUR,completed
O118093,C10493,2026-03-03 06:51:49.631991+00:00,139.5,EUR,completed
O118094,C10494,2026-03-03 06:58:49.631991+00:00,141.0,EUR,completed
O118095,C10495,2026-03-03 07:05:49.631991+00:00,142.5,EUR,completed
O118096,C10496,2026-03-03 07:12:49.631991+00:00,144.0,EUR,completed
O118097,C10497,2026-03-03 07:19:49.631991+00:00,145.5,EUR,completed
O118098,C10498,2026-03-03 07:26:49.631991+00:00,147.0,EUR,completed
O118099,C10499,2026-03-03 07:33:49.631991+00:00,148.5,EUR,completed
O118100,C10500,2026-03-03 07:40:49.631991+00:00,150.0,EUR,completed
O118101,C10501,2026-03-03 07:47:49.631991+00:00,151.5,EUR,completed
O118102,C10502,2026-03-03 07:54:49.631991+00:00,153.0,EUR,completed
O118103,C10503,2026-03-03 08:01:49.631991+00:00,154.5,EUR,completed
O118104,C10504,2026-03-03 08:08:49.631991+00:00,156.0,EUR,completed
O118105,C10505,2026-03-03 08:15:49.631991+00:00,157.5,EUR,completed
O118106,C10506,2026-03-03 08:22:49.631991+00:00,159.0,EUR,completed
O118107,C10507,2026-03-03 08:29:49.631991+00:00,160.5,EUR,completed
O118108,C10508,2026-03-03 08:36:49.631991+00:00,162.0,EUR,completed
O118109,C10509,2026-03-03 08:43:49.631991+00:00,163.5,EUR,completed
O118110,C10510,2026-03-03 08:50:49.631991+00:00,165.0,EUR,completed
O118111,C10511,2026-03-03 08:57:49.631991+00:00,166.5,EUR,completed
O118112,C10512,2026-03-03 09:04:49.631991+00:00,168.0,EUR,completed
O118113,C10513,2026-03-03 09:11:49.631991+00:00,169.5,EUR,completed
O118114,C10514,2026-03-03 09:18:49.631991+00:00,171.0,EUR,completed
O118115,C10515,2026-03-03 09:25:49.631991+00:00,172.5,EUR,completed
O118116,C10516,2026-03-03 09:32:49.631991+00:00,174.0,EUR,completed
O118117,C10517,2026-03-03 09:39:49.631991+00:00,175.5,EUR,completed
O118118,C10518,2026-03-03 09:46:49.631991+00:00,177.0,EUR,completed
O118119,C10519,2026-03-03 09:53:49.631991+00:00,178.5,EUR,completed
O118120,C10520,2026-03-03 10:00:49.631991+00:00,180.0,EUR,completed
O118121,C10521,2026-03-03 10:07:49.631991+00:00,181.5,EUR,completed
O118122,C10522,2026-03-03 10:14:49.631991+00:00,183.0,EUR,completed
O118123,C10523,2026-03-03 10:21:49.631991+00:00,184.5,EUR,completed
O118124,C10524,2026-03-03 10:28:49.631991+00:00,186.0,EUR,completed
O118125,C10525,2026-03-03 10:35:49.631991+00:00,187.5,EUR,completed
O118126,C10526,2026-03-03 10:42:49.631991+00:00,189.0,EUR,cancelled
O118127,C10527,2026-03-03 10:49:49.631991+00:00,190.5,EUR,cancelled
O118128,C10528,2026-03-03 10:56:49.631991+00:00,192.0,EUR,completed
O118129,C10529,2026-03-03 11:03:49.631991+00:00,193.5,EUR,completed
O118130,C10530,2026-03-03 11:10:49.631991+00:00,195.0,EUR,refunded
O118131,C10531,2026-03-03 11:17:49.631991+00:00,196.5,EUR,completed
O118132,C10532,2026-03-03 11:24:49.631991+00:00,198.0,EUR,completed
O118133,C10533,2026-03-03 11:31:49.631991+00:00,199.5,EUR,completed
O118134,C10534,2026-03-03 11:38:49.631991+00:00,201.0,EUR,completed
O118135,C10535,2026-03-03 11:45:49.631991+00:00,202.5,EUR,completed
O118136,C10536,2026-03-03 11:52:49.631991+00:00,204.0,EUR,completed
O118137,C10537,2026-03-03 11:59:49.631991+00:00,205.5,EUR,completed
O118138,C10538,2026-03-03 12:06:49.631991+00:00,207.0,EUR,completed
O118139,C10539,2026-03-03 12:13:49.631991+00:00,208.5,EUR,completed
O118140,C10540,2026-03-03 12:20:49.631991+00:00,210.0,EUR,completed
O118141,C10541,2026-03-03 12:27:49.631991+00:00,211.5,EUR,completed
O118142,C10542,2026-03-03 12:34:49.631991+00:00,213.0,EUR,completed
O118143,C10543,2026-03-03 12:41:49.631991+00:00,214.5,EUR,completed
O118144,C10544,2026-03-03 12:48:49.631991+00:00,216.0,EUR,completed
O118145,C10545,2026-03-03 12:55:49.631991+00:00,217.5,EUR,completed
O118146,C10546,2026-03-03 13:02:49.631991+00:00,219.0,EUR,completed
O118147,C10547,2026-03-03 13:09:49.631991+00:00,220.5,EUR,completed
O118148,C10548,2026-03-03 13:16:49.631991+00:00,222.0,EUR,completed
O118149,C10549,2026-03-03 13:23:49.631991+00:00,223.5,EUR,completed
O118150,C10550,2026-03-03 13:30:49.631991+00:00,225.0,EUR,completed
O118151,C10551,2026-03-03 13:37:49.631991+00:00,226.5,EUR,completed
O118152,C10552,2026-03-03 13:44:49.631991+00:00,228.0,EUR,completed
O118153,C10553,2026-03-03 13:51:49.631991+00:00,229.5,EUR,completed
O118154,C10554,2026-03-03 13:58:49.631991+00:00,231.0,EUR,completed
O118155,C10555,2026-03-03 14:05:49.631991+00:00,232.5,EUR,completed
O118156,C10556,2026-03-03 14:12:49.631991+00:00,234.0,EUR,completed
O118157,C10557,2026-03-03 14:19:49.631991+00:00,235.5,EUR,cancelled
O118158,C10558,2026-03-03 14:26:49.631991+00:00,237.0,EUR,completed
O118159,C10559,2026-03-03 14:33:49.631991+00:00,238.5,EUR,completed
O118160,C10560,2026-03-03 14:40:49.631991+00:00,240.0,EUR,completed
O118161,C10561,2026-03-03 14:47:49.631991+00:00,241.5,EUR,completed
O118162,C10562,2026-03-03 14:54:49.631991+00:00,243.0,EUR,completed
O118163,C10563,2026-03-03 15:01:49.631991+00:00,244.5,EUR,completed
O118164,C10564,2026-03-03 15:08:49.631991+00:00,246.0,EUR,completed
O118165,C10565,2026-03-03 15:15:49.631991+00:00,247.5,EUR,completed
O118166,C10566,2026-03-03 15:22:49.631991+00:00,-10.0,EUR,completed
O118167,C10567,2026-03-03 15:29:49.631991+00:00,250.5,EUR,completed
O118168,C10568,2026-03-03 15:36:49.631991+00:00,252.0,EUR,completed
O118169,C10569,2026-03-03 15:43:49.631991+00:00,253.5,EUR,completed
O118170,C10570,2026-03-03 15:50:49.631991+00:00,255.0,EUR,completed
O118171,C10571,2026-03-03 15:57:49.631991+00:00,256.5,EUR,completed
O118172,C10572,2026-03-03 16:04:49.631991+00:00,258.0,EUR,completed
O118173,C10573,2026-03-03 16:11:49.631991+00:00,259.5,EUR,completed
O118174,C10574,2026-03-03 16:18:49.631991+00:00,261.0,EUR,completed
O118175,C10575,2026-03-03 16:25:49.631991+00:00,262.5,EUR,cancelled
O118176,C10576,2026-03-03 16:32:49.631991+00:00,264.0,EUR,completed
O118177,C10577,2026-03-03 16:39:49.631991+00:00,265.5,EUR,completed
O118178,C10578,2026-03-03 16:46:49.631991+00:00,267.0,EUR,completed
O118179,C10579,2026-03-03 16:53:49.631991+00:00,268.5,EUR,completed
O118180,C10580,2026-03-03 17:00:49.631991+00:00,270.0,EUR,cancelled
O118181,C10581,2026-03-03 17:07:49.631991+00:00,271.5,EUR,completed
O118182,C10582,2026-03-03 17:14:49.631991+00:00,273.0,EUR,cancelled
O118183,C10583,2026-03-03 17:21:49.631991+00:00,274.5,EUR,completed
O118184,C10584,2026-03-03 17:28:49.631991+00:00,276.0,EUR,completed
O118185,C10585,2026-03-03 17:35:49.631991+00:00,277.5,EUR,completed
O118186,C10586,2026-03-03 17:42:49.631991+00:00,279.0,EUR,completed
O118187,C10587,2026-03-03 17:49:49.631991+00:00,280.5,EUR,completed
O118188,C10588,2026-03-03 17:56:49.631991+00:00,282.0,EUR,completed
O118189,C10589,2026-03-03 18:03:49.631991+00:00,283.5,EUR,completed
O118190,C10590,2026-03-03 18:10:49.631991+00:00,285.0,EUR,completed
O118191,C10591,2026-03-03 18:17:49.631991+00:00,286.5,EUR,completed
O118192,C10592,2026-03-03 18:24:49.631991+00:00,288.0,EUR,cancelled
O118193,C10593,2026-03-03 18:31:49.631991+00:00,289.5,EUR,completed
O118194,C10594,2026-03-03 18:38:49.631991+00:00,291.0,EUR,completed
O118195,C10595,2026-03-03 18:45:49.631991+00:00,292.5,EUR,cancelled
O118196,C10596,2026-03-03 18:52:49.631991+00:00,294.0,EUR,completed
O118197,C10597,2026-03-03 18:59:49.631991+00:00,295.5,EUR,completed
O118198,C10598,2026-03-03 19:06:49.631991+00:00,297.0,EUR,completed
O118199,C10599,2026-03-03 19:13:49.631991+00:00,298.5,EUR,cancelled
O118200,C10600,2026-03-03 19:20:49.631991+00:00,0.0,EUR,completed
O118201,C10601,2026-03-03 19:27:49.631991+00:00,1.5,EUR,completed
O118202,C10602,2026-03-03 19:34:49.631991+00:00,3.0,EUR,completed
O118203,C10603,2026-03-03 19:41:49.631991+00:00,4.5,EUR,completed
O118204,C10604,2026-03-03 19:48:49.631991+00:00,6.0,EUR,cancelled
O118205,C10605,2026-03-03 19:55:49.631991+00:00,7.5,EUR,completed
O118206,C10606,2026-03-03 20:02:49.631991+00:00,9.0,EUR,completed
O118207,C10607,2026-03-03 20:09:49.631991+00:00,10.5,EUR,completed
O118208,C10608,2026-03-03 20:16:49.631991+00:00,12.0,EUR,completed
O118209,C10609,2026-03-03 20:23:49.631991+00:00,13.5,EUR,completed
O118210,C10610,2026-03-03 20:30:49.631991+00:00,15.0,EUR,completed
O118211,C10611,2026-03-03 20:37:49.631991+00:00,16.5,EUR,refunded
O118212,C10612,2026-03-03 20:44:49.631991+00:00,18.0,EUR,completed
O118213,C10613,2026-03-03 20:51:49.631991+00:00,19.5,EUR,completed
O118214,C10614,2026-03-03 20:58:49.631991+00:00,21.0,EUR,completed
O118215,C10615,2026-03-03 21:05:49.631991+00:00,22.5,EUR,completed
O118216,C10616,2026-03-03 21:12:49.631991+00:00,24.0,EUR,completed
O118217,C10617,2026-03-03 21:19:49.631991+00:00,25.5,EUR,completed
O118218,C10618,2026-03-03 21:26:49.631991+00:00,27.0,EUR,completed
O118219,C10619,2026-03-03 21:33:49.631991+00:00,28.5,EUR,completed
O118220,C10620,2026-03-03 21:40:49.631991+00:00,30.0,EUR,completed
O118221,C10621,2026-03-03 21:47:49.631991+00:00,31.5,EUR,completed
O118222,C10622,2026-03-03 21:54:49.631991+00:00,33.0,EUR,cancelled
O118223,C10623,2026-03-03 22:01:49.631991+00:00,34.5,EUR,completed
O118224,C10624,2026-03-03 22:08:49.631991+00:00,36.0,EUR,completed
O118225,C10625,2026-03-03 22:15:49.631991+00:00,37.5,EUR,completed
O118226,C10626,2026-03-03 22:22:49.631991+00:00,39.0,EUR,completed
O118227,C10627,2026-03-03 22:29:49.631991+00:00,40.5,EUR,completed
O118228,C10628,2026-03-03 22:36:49.631991+00:00,42.0,EUR,completed
O118229,C10629,2026-03-03 22:43:49.631991+00:00,43.5,EUR,completed
O118230,C10630,2026-03-03 22:50:49.631991+00:00,45.0,EUR,completed
O118231,C10631,2026-03-03 22:57:49.631991+00:00,46.5,EUR,completed
O118232,C10632,2026-03-03 23:04:49.631991+00:00,48.0,EUR,completed
O118233,C10633,2026-03-03 23:11:49.631991+00:00,49.5,EUR,completed
O118234,C10634,2026-03-03 23:18:49.631991+00:00,51.0,EUR,completed
O118235,C10635,2026-03-03 23:25:49.631991+00:00,52.5,EUR,completed
O118236,C10636,2026-03-03 23:32:49.631991+00:00,54.0,EUR,completed
O118237,C10637,2026-03-03 23:39:49.631991+00:00,55.5,EUR,completed
O118238,C10638,2026-03-03 23:46:49.631991+00:00,57.0,EUR,completed
O118239,C10639,2026-03-03 23:53:49.631991+00:00,58.5,EUR,completed
O118240,C10640,2026-03-04 00:00:49.631991+00:00,60.0,EUR,completed
O118241,C10641,2026-03-04 00:07:49.631991+00:00,61.5,EUR,completed
O118242,C10642,2026-03-04 00:14:49.631991+00:00,63.0,EUR,cancelled
O118243,C10643,2026-03-04 00:21:49.631991+00:00,64.5,EUR,completed
O118244,C10644,2026-03-04 00:28:49.631991+00:00,66.0,EUR,completed
O118245,C10645,2026-03-04 00:35:49.631991+00:00,67.5,EUR,completed
O118246,C10646,2026-03-04 00:42:49.631991+00:00,69.0,EUR,completed
O118247,C10647,2026-03-04 00:49:49.631991+00:00,70.5,EUR,completed
O118248,C10648,2026-03-04 00:56:49.631991+00:00,72.0,EUR,completed
O118249,C10649,2026-03-04 01:03:49.631991+00:00,73.5,EUR,completed
O118250,C10650,2026-03-04 01:10:49.631991+00:00,75.0,EUR,completed
O118251,C10651,2026-03-04 01:17:49.631991+00:00,76.5,EUR,completed
O118252,C10652,2026-03-04 01:24:49.631991+00:00,78.0,EUR,completed
O118253,C10653,2026-03-04 01:31:49.631991+00:00,79.5,EUR,completed
O118254,C10654,2026-03-04 01:38:49.631991+00:00,81.0,EUR,cancelled
O118255,C10655,2026-03-04 01:45:49.631991+00:00,82.5,EUR,completed
O118256,C10656,2026-03-04 01:52:49.631991+00:00,84.0,EUR,completed
O118257,C10657,2026-03-04 01:59:49.631991+00:00,85.5,EUR,completed
O118258,C10658,2026-03-04 02:06:49.631991+00:00,87.0,EUR,completed
O118259,C10659,2026-03-04 02:13:49.631991+00:00,88.5,EUR,completed
O118260,C10660,2026-03-04 02:20:49.631991+00:00,90.0,EUR,completed
O118261,C10661,2026-03-04 02:27:49.631991+00:00,91.5,EUR,completed
O118262,C10662,2026-03-04 02:34:49.631991+00:00,93.0,EUR,completed
O118263,C10663,2026-03-04 02:41:49.631991+00:00,94.5,EUR,completed
O118264,C10664,2026-03-04 02:48:49.631991+00:00,96.0,EUR,completed
O118265,C10665,2026-03-04 02:55:49.631991+00:00,97.5,EUR,completed
O118266,C10666,2026-03-04 03:02:49.631991+00:00,99.0,EUR,cancelled
O118267,C10667,2026-03-04 03:09:49.631991+00:00,100.5,EUR,completed
O118268,C10668,2026-03-04 03:16:49.631991+00:00,102.0,EUR,completed
O118269,C10669,2026-03-04 03:23:49.631991+00:00,103.5,EUR,completed
O118270,C10670,2026-03-04 03:30:49.631991+00:00,105.0,EUR,completed
O118271,C10671,2026-03-04 03:37:49.631991+00:00,106.5,EUR,completed
O118272,C10672,2026-03-04 03:44:49.631991+00:00,108.0,EUR,completed
O118273,C10673,2026-03-04 03:51:49.631991+00:00,109.5,EUR,completed
O118274,C10674,2026-03-04 03:58:49.631991+00:00,111.0,EUR,completed
O118275,C10675,2026-03-04 04:05:49.631991+00:00,112.5,EUR,completed
O118276,C10676,2026-03-04 04:12:49.631991+00:00,114.0,EUR,completed
O118277,C10677,2026-03-04 04:19:49.631991+00:00,115.5,EUR,completed
O118278,C10678,2026-03-04 04:26:49.631991+00:00,117.0,EUR,completed
O118279,C10679,2026-03-04 04:33:49.631991+00:00,118.5,EUR,completed
O118280,C10680,2026-03-04 04:40:49.631991+00:00,120.0,EUR,completed
O118281,C10681,2026-03-04 04:47:49.631991+00:00,121.5,EUR,completed
O118282,C10682,2026-03-04 04:54:49.631991+00:00,123.0,EUR,completed
O118283,C10683,2026-03-04 05:01:49.631991+00:00,-10.0,EUR,cancelled
O118284,C10684,2026-03-04 05:08:49.631991+00:00,126.0,EUR,completed
O118285,C10685,2026-03-04 05:15:49.631991+00:00,127.5,EUR,completed
O118286,C10686,2026-03-04 05:22:49.631991+00:00,129.0,EUR,completed
O118287,C10687,2026-03-04 05:29:49.631991+00:00,130.5,EUR,completed
O118288,C10688,2026-03-04 05:36:49.631991+00:00,132.0,EUR,completed
O118289,C10689,2026-03-04 05:43:49.631991+00:00,133.5,EUR,completed
O118290,C10690,2026-03-04 05:50:49.631991+00:00,135.0,EUR,completed
O118291,C10691,2026-03-04 05:57:49.631991+00:00,136.5,EUR,completed
O118292,C10692,2026-03-04 06:04:49.631991+00:00,138.0,EUR,completed
O118293,C10693,2026-03-04 06:11:49.631991+00:00,139.5,EUR,completed
O118294,C10694,2026-03-04 06:18:49.631991+00:00,141.0,EUR,completed
O118295,C10695,2026-03-04 06:25:49.631991+00:00,142.5,EUR,completed
O118296,C10696,2026-03-04 06:32:49.631991+00:00,144.0,EUR,completed
O118297,C10697,2026-03-04 06:39:49.631991+00:00,145.5,EUR,completed
O118298,C10698,2026-03-04 06:46:49.631991+00:00,147.0,EUR,completed
O118299,C10699,2026-03-04 06:53:49.631991+00:00,148.5,EUR,completed
O118300,C10700,2026-03-04 07:00:49.631991+00:00,150.0,EUR,completed
O118301,C10701,2026-03-04 07:07:49.631991+00:00,151.5,EUR,completed
O118302,C10702,2026-03-04 07:14:49.631991+00:00,153.0,EUR,completed
O118303,C10703,2026-03-04 07:21:49.631991+00:00,154.5,EUR,completed
O118304,C10704,2026-03-04 07:28:49.631991+00:00,156.0,EUR,completed
O118305,C10705,2026-03-04 07:35:49.631991+00:00,157.5,EUR,cancelled
O118306,C10706,2026-03-04 07:42:49.631991+00:00,159.0,EUR,completed
O118307,C10707,2026-03-04 07:49:49.631991+00:00,160.5,EUR,completed
O118308,C10708,2026-03-04 07:56:49.631991+00:00,162.0,EUR,completed
O118309,C10709,2026-03-04 08:03:49.631991+00:00,163.5,EUR,completed
O118310,C10710,2026-03-04 08:10:49.631991+00:00,165.0,EUR,completed
O118311,C10711,2026-03-04 08:17:49.631991+00:00,166.5,EUR,completed
